Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35
14990	5	5	8	14	1	27	5	14	5	5	13	6	1	3	1	9	1	1	1	1	1	28	7	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	12	21	12	12	1	1	1	12	1	1	1	1	1	1	3	20	27	5	5	27	5	22	16	5	16	16
15000	5	5	5	14	5	27	5	14	5	5	2	6	14	3	1	9	1	1	1	1	1	28	26	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	29	31	23	29	1	1	23	23	12	23	1	12	7	21	3	16	5	5	5	5	5	5	22	5	22	22
15010	5	5	5	14	17	27	5	14	5	5	3	6	3	3	4	9	1	1	1	1	6	28	18	26	3	14	5	5	5	5	5	5	3	11	5	5	14	14	5	5	14	14	14	14	1	18	7	21	1	6	7	7	7	7	7	18	7	7	5	7	5	5	5	28	29	5	13	29	13	13
15020	5	5	5	14	26	27	5	14	5	5	28	6	1	3	1	9	1	1	1	1	9	28	1	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	12	21	1	12	1	9	1	1	1	1	1	1	1	1	1	28	5	5	31	31	4	5	23	31	23	23
15030	3	5	14	14	29	27	5	14	5	5	2	6	3	3	23	9	1	1	1	1	1	28	18	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	7	29	1	21	1	1	1	1	1	1	23	23	29	29	4	31	5	5	18	29	5	14	9	29	9	9
15040	5	5	5	14	5	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	4	28	4	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	11	25	14	25	1	9	21	21	21	21	7	21	7	7	28	7	5	5	5	5	5	5	5	5	28	28
15050	5	5	5	14	7	27	5	14	5	5	1	6	3	3	4	9	1	1	1	1	28	28	9	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	1	23	1	12	28	28	28	28	28	28	31	28	31	31	12	31	5	5	21	21	5	5	4	21	23	23
15060	5	5	5	14	26	27	5	14	5	5	2	6	3	3	4	9	1	1	1	1	24	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	1	26	1	12	28	28	17	28	9	17	9	9	18	18	5	26	5	5	18	31	5	5	13	29	13	13
15070	5	5	5	14	3	27	27	14	5	5	2	6	3	3	3	9	1	1	1	1	1	28	17	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	18	26	29	29	1	1	21	29	21	21	3	21	3	3	3	8	7	27	18	7	5	5	1	29	7	7
15080	5	5	5	14	12	27	5	14	5	5	1	6	1	3	1	9	1	1	1	1	1	28	26	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	31	31	31	31	1	1	31	31	31	31	28	31	28	28	1	28	5	5	5	12	5	5	12	5	12	12
15090	28	5	3	14	5	27	14	14	5	5	3	6	3	3	1	9	2	1	1	1	24	28	2	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	13	5	5	17	28	29	28	31	31	26	31	26	26	5	26	5	14	5	5	20	31	6	20	20	20
15100	5	5	14	14	4	27	3	14	5	5	2	6	3	3	1	9	1	1	1	1	1	28	26	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	16	26	20	27	1	1	20	20	1	20	1	1	7	7	22	16	11	14	4	11	4	14	2	4	22	22
15110	5	5	5	14	27	27	5	14	1	5	1	6	3	3	1	9	1	1	7	1	3	28	29	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	12	29	1	12	1	7	1	1	1	1	1	1	18	7	23	18	5	12	25	27	2	5	5	30	23	23
15120	13	5	5	14	4	27	5	14	5	5	26	6	1	3	1	9	1	1	1	1	1	28	5	26	5	14	5	5	5	5	5	5	4	11	14	5	5	25	5	5	5	5	5	5	5	5	5	5	12	1	1	12	1	1	1	1	1	1	1	26	4	5	9	4	1	13	7	9	7	7
15130	5	5	5	14	22	27	5	14	5	5	2	6	3	3	4	9	1	1	1	1	1	28	26	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	28	31	28	28	1	1	28	28	28	28	23	28	29	29	19	31	5	5	13	22	5	5	4	13	19	19
15140	5	5	5	14	5	27	14	14	5	5	2	6	25	3	1	9	1	1	1	1	1	28	3	26	14	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	14	5	5	1	1	1	12	1	1	1	1	29	29	22	31	5	14	5	5	5	5	3	5	22	22
15150	2	5	19	14	21	27	5	14	5	5	19	6	1	3	2	9	1	1	1	1	1	28	7	26	3	14	12	5	5	5	5	5	8	11	5	5	5	22	5	5	5	5	1	12	1	7	1	1	1	1	1	1	1	1	1	6	1	1	23	26	5	5	6	21	2	19	4	6	23	23
15160	5	5	14	14	19	27	5	14	5	5	1	6	1	3	1	9	1	1	1	1	1	28	16	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	27	1	12	1	1	1	1	1	1	1	1	1	1	5	1	5	5	2	30	15	14	14	24	14	14
15170	5	5	5	14	7	27	14	14	5	5	1	6	3	3	4	9	1	1	1	1	17	28	1	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	12	12	1	12	9	17	9	9	9	9	9	9	18	18	16	18	3	14	1	7	5	5	1	12	16	16
15180	5	5	3	14	21	27	5	14	5	5	1	6	5	3	9	9	1	1	1	1	1	28	16	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	1	16	1	12	1	1	1	1	1	1	9	9	23	23	5	23	5	5	1	21	7	14	20	7	20	20
15190	5	5	21	14	5	27	25	14	5	5	2	6	3	3	1	9	1	1	1	1	17	28	17	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	28	5	5	17	17	9	28	9	9	1	9	7	7	1	16	5	25	5	5	29	21	1	29	1	1
15200	5	5	5	14	16	27	14	14	5	5	2	6	3	3	1	9	1	1	1	1	1	28	26	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	25	31	25	25	1	1	29	29	29	29	29	29	29	29	1	31	5	14	28	27	5	5	6	28	6	6
15210	5	5	5	14	14	27	5	14	5	5	2	6	3	3	4	9	1	1	1	1	1	28	16	26	3	14	5	5	5	5	5	5	11	11	5	5	15	25	5	5	5	15	5	5	16	16	27	27	1	1	27	27	21	27	29	29	29	29	1	31	5	5	21	14	5	5	1	21	1	1
15220	12	5	2	14	20	27	5	14	5	5	1	6	1	3	1	9	1	1	1	1	1	28	23	26	5	14	5	5	5	5	5	5	11	11	5	5	15	25	5	5	5	15	5	5	12	23	12	12	1	1	1	12	1	1	1	1	1	1	1	1	5	5	1	20	1	20	1	1	1	1
15230	5	5	31	14	3	27	14	14	5	5	1	6	5	3	1	9	1	1	1	1	1	28	13	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	13	13	13	13	1	1	20	20	20	20	12	20	20	12	31	20	3	14	3	3	17	31	4	26	31	31
15240	5	5	19	14	2	27	5	14	5	5	2	6	2	3	2	9	1	1	1	1	29	28	14	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	14	5	5	23	29	6	23	10	6	2	10	2	2	19	2	25	5	3	30	25	30	5	25	30	30
15250	5	5	5	14	31	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	12	28	19	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	30	30	30	30	1	12	31	31	31	31	29	31	29	29	25	29	5	5	4	31	5	5	4	15	25	25
15260	5	5	5	14	26	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	1	28	27	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	27	5	5	1	1	12	12	1	12	10	1	19	19	23	26	5	5	26	31	5	5	4	31	23	23
15270	5	5	14	14	30	27	5	14	5	5	2	6	3	3	4	9	1	1	1	1	12	28	3	26	14	14	5	5	5	5	5	5	25	11	5	5	5	25	5	5	5	5	5	5	14	14	5	14	12	12	12	12	20	12	28	28	31	31	2	31	5	5	30	30	5	14	5	30	13	13
15280	5	5	14	14	5	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	1	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	19	26	30	30	1	1	31	31	31	31	28	31	31	31	5	31	5	5	5	5	5	14	5	5	5	5
15290	5	5	5	14	20	27	5	14	5	5	10	6	1	3	1	9	1	1	1	1	12	28	3	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	14	5	5	12	12	1	12	1	1	1	1	1	1	4	17	5	5	4	20	5	5	4	15	4	4
15300	5	5	5	14	31	27	5	14	5	5	16	6	3	3	9	9	1	1	1	1	1	28	26	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	31	1	12	1	1	1	1	1	1	4	9	4	11	5	26	5	5	17	31	5	5	5	28	5	5
15310	5	5	5	14	22	27	5	14	5	5	20	6	3	3	3	9	1	1	1	1	1	28	3	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	3	3	14	14	1	1	21	21	7	21	3	7	3	3	1	27	5	5	5	22	5	5	5	5	12	12
15320	5	5	5	14	5	27	5	14	5	5	5	6	3	3	9	9	1	1	1	1	1	28	17	26	5	14	5	5	5	5	5	5	25	11	5	5	15	25	5	5	15	15	4	15	1	28	1	9	1	1	1	1	1	1	3	9	11	3	15	25	5	5	5	5	5	5	5	5	15	15
15330	5	5	22	14	31	27	5	14	5	5	2	6	3	3	4	9	1	1	1	1	12	28	3	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	14	5	5	12	12	12	12	12	12	29	23	29	29	1	31	5	5	30	31	3	22	17	30	17	17
15340	5	5	16	14	2	27	5	14	13	5	5	6	22	3	1	9	1	1	1	1	12	28	5	26	5	14	5	5	5	5	5	5	15	11	5	5	5	15	5	5	5	5	5	5	5	5	5	5	12	12	1	12	1	1	1	1	16	27	1	27	5	13	3	13	14	27	20	14	20	20
15350	5	5	5	14	3	27	5	14	5	5	1	6	3	3	4	9	1	1	1	1	9	28	4	26	14	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	25	5	5	9	9	23	23	9	23	4	9	11	11	2	18	5	5	14	14	5	5	10	14	10	10
15360	5	5	22	14	16	27	14	14	5	5	18	6	3	3	1	9	3	1	1	1	1	28	3	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	3	3	14	14	1	1	14	21	3	14	11	7	4	11	14	18	3	14	24	16	3	22	1	30	21	21
15370	5	5	5	14	27	27	5	14	5	5	2	6	3	3	1	9	3	1	5	1	15	28	3	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	14	5	5	5	15	5	5	5	14	12	12	27	21	1	27	5	5	5	27	5	5	8	5	16	16
15380	5	5	5	14	5	27	5	14	5	5	2	6	3	3	25	9	1	1	1	1	1	28	14	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	14	5	5	1	1	1	12	1	1	29	29	31	29	5	31	5	5	5	5	5	5	15	5	15	15
15390	5	5	5	14	8	27	14	14	5	5	10	6	3	3	7	9	1	1	1	1	1	28	3	26	14	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	14	5	5	1	1	1	12	1	1	3	7	3	3	10	19	5	14	14	22	5	5	5	14	24	24
15400	24	5	3	14	20	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	9	28	9	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	23	1	12	1	9	1	1	1	1	1	1	7	7	10	7	5	5	2	20	2	30	3	2	19	19
15410	5	5	3	14	19	27	5	14	5	5	2	6	3	3	5	9	1	1	1	1	1	28	28	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	12	31	1	12	1	1	1	1	1	1	20	12	27	27	3	27	5	5	31	30	4	14	21	31	21	21
15420	5	5	5	14	5	27	5	14	5	5	4	6	2	3	4	9	1	1	1	1	12	28	26	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	25	31	25	25	5	12	25	25	29	29	31	29	30	31	1	30	5	5	20	5	5	5	1	20	1	1
15430	5	5	29	14	22	27	5	14	5	5	3	6	26	3	1	9	1	1	1	1	1	28	20	26	1	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	12	20	1	12	1	1	1	1	1	1	1	1	8	26	4	8	5	5	4	22	29	29	7	29	18	18
15440	5	5	14	14	14	27	5	14	5	5	2	6	3	3	4	9	1	1	1	1	9	28	3	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	14	5	5	9	9	12	23	12	12	23	23	29	29	1	31	5	5	5	14	14	14	23	14	23	23
15450	24	5	5	14	12	27	5	14	5	5	31	6	1	3	1	9	1	1	1	1	1	28	7	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	1	7	1	12	1	1	1	1	1	1	1	1	1	1	4	31	5	5	5	12	4	24	4	15	4	4
15460	5	5	5	14	4	27	14	14	5	5	4	6	1	3	1	9	1	1	12	1	4	28	16	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	1	16	1	12	1	23	1	1	1	1	1	1	6	1	7	17	14	14	5	25	5	5	2	5	16	16
15470	5	5	5	14	8	27	5	14	5	5	1	6	5	3	13	9	1	1	1	1	6	28	18	26	3	14	5	5	5	5	5	5	7	11	5	5	21	21	5	5	21	21	14	21	1	18	1	21	6	6	1	6	1	1	5	20	5	5	1	12	5	5	27	22	5	5	15	27	23	23
15480	5	5	5	14	16	27	5	14	5	5	2	6	3	3	4	9	1	1	1	1	1	28	26	26	3	14	5	5	5	5	5	5	4	11	15	5	5	15	5	5	5	5	5	5	26	26	28	31	1	1	23	28	23	23	23	23	29	29	31	31	5	5	28	27	5	5	5	28	31	31
15490	5	5	12	14	31	27	5	14	5	5	18	6	3	3	4	9	1	1	1	1	1	28	16	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	17	16	20	28	1	1	6	20	6	6	3	17	3	3	5	18	5	5	11	31	5	12	5	25	5	5
15500	5	5	5	14	7	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	29	28	3	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	14	5	5	29	29	29	29	29	29	29	29	29	29	6	31	5	5	5	21	5	5	5	5	20	20
15510	2	5	2	14	1	27	3	14	21	5	1	6	14	3	4	9	9	1	1	1	1	28	28	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	12	28	1	12	1	1	1	1	4	9	4	4	11	25	5	18	11	21	24	18	2	2	14	24	14	14
15520	4	5	16	14	20	27	5	14	5	5	6	6	12	3	1	9	5	1	1	1	12	28	17	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	28	5	5	5	12	5	5	5	5	5	12	1	12	25	6	5	5	5	20	5	26	2	5	30	30
15530	5	5	5	14	4	27	5	14	5	5	1	6	1	3	1	9	1	1	1	1	1	28	6	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	16	16	26	27	1	1	1	26	1	1	1	1	1	1	5	1	15	5	3	15	26	5	3	26	14	14
15540	2	5	2	14	20	27	2	14	13	5	6	6	13	3	5	9	5	1	5	1	5	28	20	26	3	14	5	5	5	5	5	5	14	11	5	5	5	14	5	5	5	5	5	5	5	27	5	5	5	5	5	5	5	5	5	5	2	13	30	6	2	13	14	20	3	2	3	14	30	30
15550	5	5	5	14	26	27	14	14	5	5	6	6	1	3	1	9	1	1	1	1	12	28	19	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	30	5	5	12	12	1	12	1	1	1	1	1	1	2	6	5	14	26	31	5	5	11	31	19	19
15560	2	5	10	14	5	27	5	14	5	5	4	6	2	3	4	9	11	1	1	1	1	28	10	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	2	24	5	13	1	1	5	12	24	25	13	24	13	13	4	24	5	5	13	5	4	10	11	24	11	11
15570	4	5	13	14	13	27	1	14	15	5	16	6	5	3	5	9	5	1	15	1	4	28	16	26	5	14	5	5	5	5	5	5	3	11	3	5	5	3	5	5	5	5	5	5	10	27	5	24	15	15	5	15	5	5	5	5	5	5	1	27	2	23	1	13	1	24	7	1	7	7
15580	5	5	5	14	15	27	5	14	5	5	3	6	3	3	1	9	1	1	1	1	26	28	5	26	12	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	12	5	5	26	26	23	31	23	23	23	23	31	29	25	31	5	5	4	15	4	5	4	4	25	25
15590	10	5	5	14	2	27	3	14	5	5	10	6	3	3	1	9	1	1	1	1	1	28	3	26	14	14	5	5	5	5	5	5	3	11	14	5	5	14	5	5	5	5	5	5	5	14	5	5	1	1	1	12	1	1	3	1	3	3	3	19	25	14	2	30	11	24	3	19	3	3
15600	5	5	5	14	16	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	1	28	17	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	26	26	31	31	1	1	31	31	31	31	28	31	31	31	2	31	5	5	8	27	5	5	2	22	2	2
15610	5	5	5	14	31	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	1	28	2	26	14	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	22	5	5	1	1	12	12	1	12	1	1	7	7	4	16	5	5	25	31	1	5	4	29	4	4
15620	5	5	21	14	17	27	5	14	5	5	1	6	3	3	4	9	1	1	1	1	1	28	17	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	28	28	9	28	1	1	9	9	1	9	9	9	11	18	3	18	5	5	26	28	5	21	18	31	18	18
15630	5	5	13	14	16	27	14	14	5	5	16	6	3	3	13	9	1	1	1	1	15	28	3	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	14	5	5	23	23	1	23	1	1	20	20	1	27	3	16	5	14	18	27	2	13	18	26	18	18
15640	5	5	5	14	12	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	1	28	18	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	23	29	12	23	1	1	1	12	1	1	1	1	18	7	8	18	5	5	5	12	22	5	3	22	8	8
15650	5	5	5	14	2	27	14	14	5	5	13	6	3	3	7	9	1	1	1	1	1	28	3	26	21	14	5	5	5	5	5	5	19	11	5	5	5	30	5	5	5	5	5	5	5	21	5	5	1	1	1	12	1	1	3	7	3	3	1	22	29	14	29	31	5	5	3	29	7	7
15660	5	5	5	14	14	27	5	14	5	5	3	6	3	3	3	9	1	1	1	1	1	28	3	26	3	14	12	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	12	12	3	3	21	21	1	1	3	21	7	7	3	7	3	3	13	3	5	5	5	14	5	5	1	5	20	20
15670	5	5	5	14	27	27	3	14	5	5	1	6	1	3	1	9	1	1	1	1	1	28	7	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	1	7	12	12	1	1	1	12	1	1	1	1	1	1	5	1	3	14	29	27	2	5	5	31	5	5
15680	5	5	5	14	28	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	6	28	17	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	28	5	5	6	6	6	20	6	6	20	6	27	27	5	27	5	5	26	28	5	5	21	31	21	21
15690	5	5	5	14	12	27	5	14	5	5	1	6	7	3	1	9	1	1	1	1	1	28	1	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	12	12	1	12	1	1	1	1	1	1	1	1	7	7	12	7	5	5	5	12	5	5	1	5	12	12
15700	5	5	14	14	20	27	14	14	5	5	1	6	3	3	1	9	1	1	1	1	12	28	3	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	3	3	5	14	12	12	1	12	1	1	1	1	7	7	4	7	5	14	4	20	22	14	30	30	30	30
15710	5	5	14	14	12	27	5	14	5	5	10	6	3	3	1	9	1	1	1	1	17	28	3	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	14	14	3	14	1	17	7	7	7	7	3	7	3	3	4	19	5	5	5	12	15	14	4	15	4	4
15720	5	5	5	14	2	27	3	14	15	5	2	6	3	3	4	9	1	1	1	1	1	28	7	26	5	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	12	21	12	12	1	1	5	12	12	12	23	23	29	29	1	31	18	25	9	26	5	5	21	23	21	21
15730	5	5	14	14	27	27	14	14	5	5	2	6	3	3	4	9	1	1	1	1	12	28	2	26	14	14	5	5	5	5	5	5	4	11	5	5	15	15	5	5	15	15	15	15	5	22	15	15	5	12	15	15	23	23	23	23	29	29	5	31	3	14	3	27	14	14	12	14	12	12
15740	4	5	5	14	21	27	5	14	5	5	4	6	3	3	4	9	1	1	1	1	1	28	26	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	12	31	1	12	1	1	1	1	1	1	23	9	29	29	14	29	5	5	30	21	2	15	5	30	14	14
15750	5	5	28	14	8	27	5	14	5	5	2	6	28	3	1	9	1	1	1	1	1	28	17	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	12	28	1	12	1	1	1	1	1	1	1	1	28	28	5	28	2	5	3	8	11	28	24	11	24	24
15760	5	5	5	14	31	27	5	14	5	5	2	6	3	3	4	9	12	1	1	1	20	28	3	26	22	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	22	5	5	5	20	5	5	12	12	23	23	29	29	20	31	5	5	31	31	5	5	1	31	20	20
15770	4	5	20	14	17	27	5	14	5	5	5	6	18	3	1	9	1	1	1	1	1	28	27	26	5	14	5	5	5	5	5	5	4	11	5	5	15	15	5	5	15	15	4	15	12	27	23	23	1	1	1	23	1	1	1	1	26	18	1	31	5	5	5	28	14	28	1	14	1	1
15780	5	5	5	14	16	27	5	14	5	5	2	6	21	3	1	9	1	1	1	1	1	28	18	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	29	12	12	1	1	1	12	1	1	1	1	21	21	3	27	5	5	26	27	5	5	3	31	3	3
15790	5	5	5	14	22	27	5	14	5	5	6	6	1	3	1	9	1	1	1	1	1	28	16	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	27	1	12	1	1	1	1	1	1	1	1	1	1	7	6	5	5	27	22	5	5	3	27	7	7
15800	3	5	3	14	5	27	5	14	5	5	1	6	1	3	1	9	1	1	1	1	1	28	27	26	3	14	5	5	5	5	5	5	4	11	15	5	5	15	5	5	5	5	5	5	5	27	12	5	1	1	1	12	1	1	1	1	1	1	16	1	5	5	5	5	5	3	4	5	26	26
15810	5	5	5	14	5	27	15	14	5	5	2	6	5	3	1	9	1	1	1	1	1	28	26	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	31	31	31	31	1	1	30	31	31	31	19	31	25	30	15	30	5	15	5	5	8	5	4	22	15	15
15820	5	5	14	14	27	27	5	14	5	5	2	6	3	3	17	9	1	1	1	1	1	28	4	26	14	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	25	5	5	1	1	1	12	1	1	17	17	26	26	7	26	5	5	16	27	3	14	1	16	7	7
15830	5	5	5	14	19	27	5	14	5	5	9	6	1	3	9	9	1	1	1	1	1	28	5	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	14	5	5	1	1	1	12	1	1	1	9	1	1	5	9	5	5	5	30	5	5	5	5	5	5
15840	5	5	5	14	5	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	1	28	1	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	1	7	12	12	1	1	12	12	12	12	12	12	21	21	14	27	5	5	1	5	29	5	3	29	14	14
15850	5	5	21	14	30	27	5	14	5	5	2	6	3	3	9	9	1	1	1	1	1	28	7	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	21	5	5	1	1	1	12	1	1	28	9	31	31	4	31	5	5	10	30	1	21	6	17	17	17
15860	5	5	14	14	7	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	28	28	30	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	30	5	5	28	28	28	28	28	28	28	28	31	31	2	31	5	5	11	21	3	14	3	11	8	8
15870	5	5	5	14	14	27	5	14	5	5	19	6	1	3	9	9	1	1	1	1	1	28	28	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	12	31	1	12	1	1	1	1	1	1	1	9	1	1	16	26	5	5	16	14	4	5	3	26	16	16
15880	5	5	5	14	5	27	5	14	5	5	3	6	2	3	26	9	4	1	1	1	9	28	27	26	3	14	5	5	5	5	5	5	25	11	5	5	5	25	5	5	5	5	5	5	5	27	5	5	9	9	4	23	4	4	31	26	31	31	29	31	5	5	17	5	5	5	2	28	31	31
15890	5	5	5	14	27	27	5	14	5	5	1	6	3	3	1	9	1	1	1	1	1	28	26	26	5	14	5	5	5	5	5	5	2	11	5	5	13	13	5	5	13	13	5	13	26	31	16	31	1	1	1	16	1	1	1	1	7	7	3	7	2	5	2	27	3	5	19	8	19	19
15900	5	5	5	14	8	27	10	14	5	5	5	6	5	3	1	9	5	1	1	1	1	28	2	26	5	14	5	5	5	5	5	5	25	11	5	5	5	25	5	5	5	5	5	5	5	13	5	5	1	1	5	12	5	5	5	12	5	5	3	5	2	24	17	8	4	5	5	17	14	14
15910	4	5	4	14	21	27	5	14	27	5	2	6	4	3	1	9	1	1	1	1	12	28	18	26	5	14	5	5	5	5	5	5	9	11	5	5	5	23	5	5	5	5	5	5	5	29	5	5	5	12	5	5	12	12	12	12	29	23	6	31	5	27	24	21	1	4	5	28	20	20
15920	5	5	5	14	6	27	5	14	5	5	1	6	3	3	19	9	1	1	1	1	1	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	1	26	12	12	1	1	1	12	1	1	31	26	31	31	5	31	5	5	12	20	5	5	5	12	5	5
15930	5	5	5	14	7	27	5	14	5	5	2	6	3	3	1	9	1	1	1	1	1	28	26	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	26	31	29	31	1	1	7	29	7	7	18	7	18	18	7	26	5	5	6	21	5	5	5	20	21	21
