Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	er[3][3]	er[4][4]	er[5][5]	extirpation_rate	rate_bg
7090	-54.36994	-55.37258	1.002638	0.6647596	0.6647596	0.6647596	0.6647596	0.6647596	0.6647596	0.02714825
7100	-55.44969	-55.78489	0.3351966	0.9461645	0.9461645	0.9461645	0.9461645	0.9461645	0.9461645	0.04323321
7110	-56.10614	-54.6107	-1.495435	1.793542	1.793542	1.793542	1.793542	1.793542	1.793542	0.05253642
7120	-58.27504	-58.22165	-0.05338367	0.9366386	0.9366386	0.9366386	0.9366386	0.9366386	0.9366386	0.06458117
7130	-55.23466	-54.45922	-0.7754438	1.562756	1.562756	1.562756	1.562756	1.562756	1.562756	0.04176477
7140	-54.47098	-55.76106	1.290079	0.8128421	0.8128421	0.8128421	0.8128421	0.8128421	0.8128421	0.01929396
7150	-54.21785	-55.27819	1.06034	0.8480876	0.8480876	0.8480876	0.8480876	0.8480876	0.8480876	0.02351034
7160	-57.30915	-56.91644	-0.3927172	1.166636	1.166636	1.166636	1.166636	1.166636	1.166636	0.0627365
7170	-54.73987	-55.55925	0.8193773	0.4575619	0.4575619	0.4575619	0.4575619	0.4575619	0.4575619	0.02347068
7180	-54.47999	-55.82186	1.341871	0.6181428	0.6181428	0.6181428	0.6181428	0.6181428	0.6181428	0.01895019
7190	-54.82599	-56.27807	1.452076	0.5913411	0.5913411	0.5913411	0.5913411	0.5913411	0.5913411	0.01659129
7200	-54.44166	-54.75677	0.3151042	1.165826	1.165826	1.165826	1.165826	1.165826	1.165826	0.03095675
7210	-54.62607	-54.56031	-0.06575908	1.340879	1.340879	1.340879	1.340879	1.340879	1.340879	0.03241476
7220	-54.77712	-55.02102	0.2439018	1.096461	1.096461	1.096461	1.096461	1.096461	1.096461	0.03755957
7230	-54.32248	-55.60578	1.283299	0.7186715	0.7186715	0.7186715	0.7186715	0.7186715	0.7186715	0.02046848
7240	-54.27126	-55.41697	1.145715	0.6438896	0.6438896	0.6438896	0.6438896	0.6438896	0.6438896	0.02338156
7250	-54.84944	-56.25869	1.409252	0.5589232	0.5589232	0.5589232	0.5589232	0.5589232	0.5589232	0.01663376
7260	-54.86879	-54.39539	-0.473405	1.546596	1.546596	1.546596	1.546596	1.546596	1.546596	0.03194295
7270	-54.69741	-54.52907	-0.1683381	1.425244	1.425244	1.425244	1.425244	1.425244	1.425244	0.03028423
7280	-54.94324	-56.22766	1.284421	0.4984135	0.4984135	0.4984135	0.4984135	0.4984135	0.4984135	0.01669738
7290	-55.08883	-55.54755	0.4587259	0.9201817	0.9201817	0.9201817	0.9201817	0.9201817	0.9201817	0.03953289
7300	-54.79161	-54.57327	-0.218335	1.357317	1.357317	1.357317	1.357317	1.357317	1.357317	0.03653678
7310	-55.13282	-55.52503	0.3922144	0.9540556	0.9540556	0.9540556	0.9540556	0.9540556	0.9540556	0.04040014
7320	-54.81865	-54.55499	-0.2636611	1.498752	1.498752	1.498752	1.498752	1.498752	1.498752	0.02862205
7330	-56.08021	-54.12554	-1.954664	2.062078	2.062078	2.062078	2.062078	2.062078	2.062078	0.04682841
7340	-55.03717	-55.81822	0.7810465	0.6102156	0.6102156	0.6102156	0.6102156	0.6102156	0.6102156	0.03301067
7350	-54.86804	-55.60389	0.7358484	0.4625689	0.4625689	0.4625689	0.4625689	0.4625689	0.4625689	0.02596515
7360	-56.37191	-55.79666	-0.5752516	0.2595833	0.2595833	0.2595833	0.2595833	0.2595833	0.2595833	0.01979298
7370	-55.15707	-54.29897	-0.8581049	1.733374	1.733374	1.733374	1.733374	1.733374	1.733374	0.03158772
7380	-55.08783	-55.47942	0.3915936	1.33647	1.33647	1.33647	1.33647	1.33647	1.33647	0.02069815
7390	-54.52852	-54.69316	0.1646395	1.287248	1.287248	1.287248	1.287248	1.287248	1.287248	0.02861708
7400	-54.3225	-55.28522	0.9627186	0.7420408	0.7420408	0.7420408	0.7420408	0.7420408	0.7420408	0.02798597
7410	-55.88639	-54.19029	-1.696103	1.949923	1.949923	1.949923	1.949923	1.949923	1.949923	0.04594542
7420	-57.89713	-54.54934	-3.347797	2.509223	2.509223	2.509223	2.509223	2.509223	2.509223	0.07370404
7430	-54.43061	-55.3564	0.925786	1.008395	1.008395	1.008395	1.008395	1.008395	1.008395	0.02189934
7440	-55.98643	-54.64424	-1.342185	1.731881	1.731881	1.731881	1.731881	1.731881	1.731881	0.05142046
7450	-55.34133	-55.28864	-0.05268345	1.168388	1.168388	1.168388	1.168388	1.168388	1.168388	0.04451069
7460	-55.45858	-56.88369	1.425113	0.9221085	0.9221085	0.9221085	0.9221085	0.9221085	0.9221085	0.01500368
7470	-54.75226	-55.58984	0.837587	0.5189535	0.5189535	0.5189535	0.5189535	0.5189535	0.5189535	0.0274051
7480	-55.8468	-54.45022	-1.396584	2.043445	2.043445	2.043445	2.043445	2.043445	2.043445	0.02788635
7490	-54.43543	-55.17587	0.7404414	1.085748	1.085748	1.085748	1.085748	1.085748	1.085748	0.02327872
7500	-58.31256	-56.44541	-1.867142	1.750349	1.750349	1.750349	1.750349	1.750349	1.750349	0.08355917
7510	-55.95791	-56.68694	0.7290351	1.296932	1.296932	1.296932	1.296932	1.296932	1.296932	0.01596955
7520	-54.93125	-54.46223	-0.4690219	1.466443	1.466443	1.466443	1.466443	1.466443	1.466443	0.03758299
7530	-57.17953	-56.02921	-1.150318	1.519764	1.519764	1.519764	1.519764	1.519764	1.519764	0.06648866
7540	-56.79307	-55.14948	-1.643589	1.781823	1.781823	1.781823	1.781823	1.781823	1.781823	0.06247252
7550	-59.88714	-55.96389	-3.923251	2.54699	2.54699	2.54699	2.54699	2.54699	2.54699	0.1212291
7560	-54.80194	-54.47241	-0.3295336	1.428689	1.428689	1.428689	1.428689	1.428689	1.428689	0.03533124
7570	-59.02876	-55.40079	-3.627975	2.498058	2.498058	2.498058	2.498058	2.498058	2.498058	0.09981287
7580	-66.0434	-55.77018	-10.27322	5.621951	5.621951	5.621951	5.621951	5.621951	5.621951	0.3127136
7590	-55.91871	-56.37598	0.4572671	0.8093528	0.8093528	0.8093528	0.8093528	0.8093528	0.8093528	0.04449842
7600	-54.48806	-55.2252	0.7371324	0.8593335	0.8593335	0.8593335	0.8593335	0.8593335	0.8593335	0.03211178
7610	-57.82961	-57.06872	-0.7608843	1.30212	1.30212	1.30212	1.30212	1.30212	1.30212	0.07013565
7620	-55.11653	-54.25404	-0.8624875	1.673108	1.673108	1.673108	1.673108	1.673108	1.673108	0.03607453
7630	-58.07654	-53.90515	-4.171381	3.211719	3.211719	3.211719	3.211719	3.211719	3.211719	0.04139747
7640	-56.8685	-56.83026	-0.03823767	1.021971	1.021971	1.021971	1.021971	1.021971	1.021971	0.05623926
7650	-54.595	-54.63436	0.03936321	1.272451	1.272451	1.272451	1.272451	1.272451	1.272451	0.03338251
7660	-56.5042	-55.33873	-1.165465	2.056144	2.056144	2.056144	2.056144	2.056144	2.056144	0.02154058
7670	-54.52386	-54.73382	0.2099651	1.189195	1.189195	1.189195	1.189195	1.189195	1.189195	0.03295005
7680	-57.93417	-53.84757	-4.086602	3.034836	3.034836	3.034836	3.034836	3.034836	3.034836	0.05359138
7690	-54.62331	-55.89074	1.267436	0.8747757	0.8747757	0.8747757	0.8747757	0.8747757	0.8747757	0.01858526
7700	-55.31181	-55.57784	0.2660294	1.002761	1.002761	1.002761	1.002761	1.002761	1.002761	0.0427232
7710	-55.30139	-55.96182	0.6604333	0.5070515	0.5070515	0.5070515	0.5070515	0.5070515	0.5070515	0.03184031
7720	-59.30962	-56.91614	-2.393475	1.903074	1.903074	1.903074	1.903074	1.903074	1.903074	0.1020111
7730	-58.17679	-55.18235	-2.994436	2.90126	2.90126	2.90126	2.90126	2.90126	2.90126	0.02339615
7740	-55.05426	-54.38791	-0.6663523	1.663606	1.663606	1.663606	1.663606	1.663606	1.663606	0.03025484
7750	-54.3042	-55.2572	0.9529981	0.7626523	0.7626523	0.7626523	0.7626523	0.7626523	0.7626523	0.02798091
7760	-59.06363	-54.09476	-4.968867	3.669177	3.669177	3.669177	3.669177	3.669177	3.669177	0.03901743
7770	-56.41219	-55.38757	-1.02462	1.996217	1.996217	1.996217	1.996217	1.996217	1.996217	0.02126363
7780	-56.21412	-55.7356	-0.4785157	1.779312	1.779312	1.779312	1.779312	1.779312	1.779312	0.01959007
7790	-54.68475	-54.90473	0.2199779	1.130054	1.130054	1.130054	1.130054	1.130054	1.130054	0.03629388
7800	-55.14002	-56.30474	1.164717	0.4524367	0.4524367	0.4524367	0.4524367	0.4524367	0.4524367	0.0163108
7810	-57.17897	-56.00339	-1.175584	2.12406	2.12406	2.12406	2.12406	2.12406	2.12406	0.01883095
7820	-55.17042	-54.30971	-0.8607116	1.635868	1.635868	1.635868	1.635868	1.635868	1.635868	0.03897437
7830	-56.15278	-57.59229	1.439507	0.9939607	0.9939607	0.9939607	0.9939607	0.9939607	0.9939607	0.01338893
7840	-54.97942	-54.98132	0.001902777	1.191594	1.191594	1.191594	1.191594	1.191594	1.191594	0.04039181
7850	-54.30274	-55.07151	0.7687709	0.9119367	0.9119367	0.9119367	0.9119367	0.9119367	0.9119367	0.02929545
7860	-55.5969	-56.99462	1.397724	0.9557152	0.9557152	0.9557152	0.9557152	0.9557152	0.9557152	0.01474698
7870	-54.21441	-55.26878	1.054373	0.7562139	0.7562139	0.7562139	0.7562139	0.7562139	0.7562139	0.02536911
7880	-55.25306	-54.46114	-0.7919261	1.567816	1.567816	1.567816	1.567816	1.567816	1.567816	0.04200931
7890	-54.32687	-54.98988	0.6630104	1.070128	1.070128	1.070128	1.070128	1.070128	1.070128	0.02581761
7900	-55.52335	-54.40419	-1.119151	1.900288	1.900288	1.900288	1.900288	1.900288	1.900288	0.02869498
7910	-56.64739	-55.88178	-0.7656155	1.386644	1.386644	1.386644	1.386644	1.386644	1.386644	0.05953107
7920	-54.38003	-54.83941	0.4593786	1.097496	1.097496	1.097496	1.097496	1.097496	1.097496	0.03022555
7930	-54.78639	-56.21383	1.427434	0.5829641	0.5829641	0.5829641	0.5829641	0.5829641	0.5829641	0.01685306
7940	-55.18597	-55.47601	0.2900429	1.005634	1.005634	1.005634	1.005634	1.005634	1.005634	0.04152886
7950	-54.67425	-54.80986	0.1356046	1.351145	1.351145	1.351145	1.351145	1.351145	1.351145	0.02596484
7960	-55.25535	-54.86843	-0.3869194	1.350467	1.350467	1.350467	1.350467	1.350467	1.350467	0.04384345
7970	-55.29694	-54.86281	-0.4341294	1.653837	1.653837	1.653837	1.653837	1.653837	1.653837	0.02448816
7980	-54.94855	-54.52713	-0.4214174	1.431071	1.431071	1.431071	1.431071	1.431071	1.431071	0.03854287
7990	-55.07631	-54.26558	-0.8107316	1.666341	1.666341	1.666341	1.666341	1.666341	1.666341	0.03475149
8000	-54.36847	-54.83634	0.4678705	1.129578	1.129578	1.129578	1.129578	1.129578	1.129578	0.02834903
8010	-54.99278	-55.19282	0.2000411	1.083075	1.083075	1.083075	1.083075	1.083075	1.083075	0.04014259
8020	-55.71131	-54.48247	-1.228838	1.71677	1.71677	1.71677	1.71677	1.71677	1.71677	0.04741474
8030	-55.59468	-57.26133	1.666641	0.60907	0.60907	0.60907	0.60907	0.60907	0.60907	0.0136036
8040	-54.25135	-55.46445	1.213093	0.7454223	0.7454223	0.7454223	0.7454223	0.7454223	0.7454223	0.02175608
8050	-56.76464	-56.39904	-0.3655989	1.19132	1.19132	1.19132	1.19132	1.19132	1.19132	0.05836027
8060	-55.31769	-54.16372	-1.153969	1.803592	1.803592	1.803592	1.803592	1.803592	1.803592	0.03654483
8070	-54.69889	-55.15244	0.4535501	0.9913849	0.9913849	0.9913849	0.9913849	0.9913849	0.9913849	0.03602456
8080	-55.44184	-55.85619	0.4143545	1.370475	1.370475	1.370475	1.370475	1.370475	1.370475	0.01890039
8090	-54.34147	-55.52274	1.181277	0.5955367	0.5955367	0.5955367	0.5955367	0.5955367	0.5955367	0.02184188
8100	-54.45732	-55.50683	1.049512	0.9573182	0.9573182	0.9573182	0.9573182	0.9573182	0.9573182	0.02084333
8110	-57.18484	-56.37519	-0.8096515	1.366273	1.366273	1.366273	1.366273	1.366273	1.366273	0.06482213
8120	-54.95428	-54.32909	-0.6251876	1.591179	1.591179	1.591179	1.591179	1.591179	1.591179	0.03384943
8130	-55.40886	-54.45032	-0.958535	1.832001	1.832001	1.832001	1.832001	1.832001	1.832001	0.02828424
8140	-55.11599	-54.2619	-0.8540915	1.706298	1.706298	1.706298	1.706298	1.706298	1.706298	0.03333191
8150	-55.98262	-55.47416	-0.5084519	1.324224	1.324224	1.324224	1.324224	1.324224	1.324224	0.05216474
8160	-58.37852	-54.60974	-3.768781	2.666475	2.666475	2.666475	2.666475	2.666475	2.666475	0.08135284
8170	-55.199	-54.33811	-0.8608873	1.62499	1.62499	1.62499	1.62499	1.62499	1.62499	0.03989027
8180	-55.05937	-56.46905	1.409682	0.8699313	0.8699313	0.8699313	0.8699313	0.8699313	0.8699313	0.01620662
8190	-54.44397	-54.89437	0.450397	1.185238	1.185238	1.185238	1.185238	1.185238	1.185238	0.02609773
8200	-54.80961	-55.27003	0.4604128	0.9655253	0.9655253	0.9655253	0.9655253	0.9655253	0.9655253	0.03713917
8210	-54.23242	-55.29939	1.066961	0.7238528	0.7238528	0.7238528	0.7238528	0.7238528	0.7238528	0.02537687
8220	-54.45585	-54.75384	0.2979914	1.221768	1.221768	1.221768	1.221768	1.221768	1.221768	0.02839582
8230	-54.26761	-55.40684	1.139227	0.835358	0.835358	0.835358	0.835358	0.835358	0.835358	0.02199494
8240	-55.16821	-55.90869	0.7404787	0.6531755	0.6531755	0.6531755	0.6531755	0.6531755	0.6531755	0.03518113
8250	-54.68942	-55.13025	0.4408255	1.254664	1.254664	1.254664	1.254664	1.254664	1.254664	0.02312369
8260	-55.55091	-54.08414	-1.466773	1.942218	1.942218	1.942218	1.942218	1.942218	1.942218	0.03713674
8270	-54.57367	-54.60655	0.0328779	1.298775	1.298775	1.298775	1.298775	1.298775	1.298775	0.03191992
8280	-54.95357	-54.56495	-0.3886279	1.410266	1.410266	1.410266	1.410266	1.410266	1.410266	0.03892025
8290	-54.67778	-55.56168	0.8838995	0.6241554	0.6241554	0.6241554	0.6241554	0.6241554	0.6241554	0.03007528
8300	-54.55886	-55.61376	1.054899	0.5000784	0.5000784	0.5000784	0.5000784	0.5000784	0.5000784	0.02109504
8310	-55.62793	-54.19759	-1.430336	1.997986	1.997986	1.997986	1.997986	1.997986	1.997986	0.03178309
8320	-55.41184	-54.15234	-1.259497	1.883364	1.883364	1.883364	1.883364	1.883364	1.883364	0.0342368
8330	-56.32161	-54.03544	-2.286164	2.214063	2.214063	2.214063	2.214063	2.214063	2.214063	0.04724444
8340	-54.35605	-55.63768	1.281635	0.7620301	0.7620301	0.7620301	0.7620301	0.7620301	0.7620301	0.0201504
8350	-54.98676	-55.11266	0.1259009	1.417375	1.417375	1.417375	1.417375	1.417375	1.417375	0.02293077
8360	-55.00373	-55.08529	0.0815555	1.435371	1.435371	1.435371	1.435371	1.435371	1.435371	0.02310336
8370	-54.56998	-55.82117	1.251182	0.5425212	0.5425212	0.5425212	0.5425212	0.5425212	0.5425212	0.01897456
8380	-55.65718	-54.06379	-1.59339	2.014673	2.014673	2.014673	2.014673	2.014673	2.014673	0.03610195
8390	-56.60019	-54.54092	-2.059267	2.015053	2.015053	2.015053	2.015053	2.015053	2.015053	0.05747864
8400	-55.43187	-55.66416	0.232289	1.006993	1.006993	1.006993	1.006993	1.006993	1.006993	0.04390738
8410	-57.19392	-56.08971	-1.104213	1.497962	1.497962	1.497962	1.497962	1.497962	1.497962	0.066445
8420	-55.27788	-54.29055	-0.9873293	1.680554	1.680554	1.680554	1.680554	1.680554	1.680554	0.04022894
8430	-54.98266	-55.77724	0.7945735	0.6156826	0.6156826	0.6156826	0.6156826	0.6156826	0.6156826	0.03270043
8440	-54.33938	-54.94441	0.605033	1.011951	1.011951	1.011951	1.011951	1.011951	1.011951	0.03001768
8450	-54.49346	-54.84825	0.3547886	1.106518	1.106518	1.106518	1.106518	1.106518	1.106518	0.03304321
8460	-56.63205	-56.36305	-0.2689982	1.154822	1.154822	1.154822	1.154822	1.154822	1.154822	0.05663119
8470	-57.99013	-55.73542	-2.254716	2.603847	2.603847	2.603847	2.603847	2.603847	2.603847	0.02033804
8480	-54.91184	-55.53175	0.6199096	0.8429555	0.8429555	0.8429555	0.8429555	0.8429555	0.8429555	0.03670455
8490	-55.58202	-56.15054	0.5685222	0.4863798	0.4863798	0.4863798	0.4863798	0.4863798	0.4863798	0.03306722
8500	-54.27479	-55.05396	0.7791751	0.9238527	0.9238527	0.9238527	0.9238527	0.9238527	0.9238527	0.02855993
8510	-57.68261	-57.26875	-0.4138614	0.325903	0.325903	0.325903	0.325903	0.325903	0.325903	0.03683827
8520	-54.55598	-55.36577	0.8097974	0.7805444	0.7805444	0.7805444	0.7805444	0.7805444	0.7805444	0.03194439
8530	-55.06264	-54.33701	-0.7256284	1.674951	1.674951	1.674951	1.674951	1.674951	1.674951	0.03133725
8540	-54.42187	-55.72243	1.300561	0.7812577	0.7812577	0.7812577	0.7812577	0.7812577	0.7812577	0.01954592
8550	-56.80652	-58.68068	1.874152	0.7619641	0.7619641	0.7619641	0.7619641	0.7619641	0.7619641	0.01114223
8560	-56.69445	-54.147	-2.54745	2.278717	2.278717	2.278717	2.278717	2.278717	2.278717	0.05353194
8570	-56.58723	-55.485	-1.102233	1.547374	1.547374	1.547374	1.547374	1.547374	1.547374	0.05980856
8580	-55.06567	-54.42536	-0.6403108	1.528852	1.528852	1.528852	1.528852	1.528852	1.528852	0.03917454
8590	-55.99123	-56.32915	0.3379159	0.8836164	0.8836164	0.8836164	0.8836164	0.8836164	0.8836164	0.04661792
8600	-54.60218	-55.47224	0.8700642	1.071775	1.071775	1.071775	1.071775	1.071775	1.071775	0.02093191
8610	-56.74363	-56.87521	0.1315745	0.4004907	0.4004907	0.4004907	0.4004907	0.4004907	0.4004907	0.03627967
8620	-54.53697	-54.64669	0.1097246	1.26122	1.26122	1.26122	1.26122	1.26122	1.26122	0.03179652
8630	-54.95745	-54.9771	0.01965248	1.185864	1.185864	1.185864	1.185864	1.185864	1.185864	0.0401026
8640	-58.63483	-53.87429	-4.76054	3.319221	3.319221	3.319221	3.319221	3.319221	3.319221	0.06077395
8650	-55.89684	-54.33874	-1.558101	2.097961	2.097961	2.097961	2.097961	2.097961	2.097961	0.02918086
8660	-57.26108	-53.95576	-3.305313	2.826752	2.826752	2.826752	2.826752	2.826752	2.826752	0.03703885
8670	-56.03571	-55.54529	-0.4904155	1.765782	1.765782	1.765782	1.765782	1.765782	1.765782	0.0204064
8680	-55.06384	-54.28984	-0.7739966	1.62807	1.62807	1.62807	1.62807	1.62807	1.62807	0.0363327
8690	-57.65578	-53.92437	-3.731413	2.829369	2.829369	2.829369	2.829369	2.829369	2.829369	0.05642045
8700	-60.90545	-58.61527	-2.290179	1.75707	1.75707	1.75707	1.75707	1.75707	1.75707	0.1257419
8710	-57.56039	-57.32286	-0.2375301	1.076016	1.076016	1.076016	1.076016	1.076016	1.076016	0.06291718
8720	-54.6045	-55.47975	0.8752502	1.070015	1.070015	1.070015	1.070015	1.070015	1.070015	0.02088441
8730	-54.30642	-55.43668	1.130266	0.6160079	0.6160079	0.6160079	0.6160079	0.6160079	0.6160079	0.02338109
8740	-58.18115	-57.52899	-0.6521618	0.22786	0.22786	0.22786	0.22786	0.22786	0.22786	0.012436
8750	-54.28259	-55.02329	0.7407064	1.019499	1.019499	1.019499	1.019499	1.019499	1.019499	0.02590673
8760	-56.05127	-57.38922	1.337953	1.036343	1.036343	1.036343	1.036343	1.036343	1.036343	0.01388588
8770	-55.36935	-55.89484	0.5254869	0.4414661	0.4414661	0.4414661	0.4414661	0.4414661	0.4414661	0.02963037
8780	-55.20981	-54.41329	-0.7965198	1.581535	1.581535	1.581535	1.581535	1.581535	1.581535	0.04100094
8790	-54.23618	-55.35942	1.123235	0.6876276	0.6876276	0.6876276	0.6876276	0.6876276	0.6876276	0.02411746
8800	-54.75218	-54.58352	-0.1686601	1.340367	1.340367	1.340367	1.340367	1.340367	1.340367	0.03596458
8810	-58.12861	-54.51338	-3.615229	2.621935	2.621935	2.621935	2.621935	2.621935	2.621935	0.0764033
8820	-55.46004	-55.47096	0.01092103	1.121627	1.121627	1.121627	1.121627	1.121627	1.121627	0.0453986
8830	-55.08272	-56.1649	1.082182	0.4406236	0.4406236	0.4406236	0.4406236	0.4406236	0.4406236	0.0169237
8840	-54.50315	-55.86379	1.360634	0.7537341	0.7537341	0.7537341	0.7537341	0.7537341	0.7537341	0.01869967
8850	-54.29518	-55.27478	0.9796034	0.9382692	0.9382692	0.9382692	0.9382692	0.9382692	0.9382692	0.02293757
8860	-54.96797	-54.54907	-0.4189045	1.424065	1.424065	1.424065	1.424065	1.424065	1.424065	0.03900175
8870	-55.02618	-56.32471	1.298531	0.9334329	0.9334329	0.9334329	0.9334329	0.9334329	0.9334329	0.0167807
8880	-54.28584	-55.54026	1.254419	0.6902568	0.6902568	0.6902568	0.6902568	0.6902568	0.6902568	0.02115161
8890	-54.69852	-54.53682	-0.1617008	1.362038	1.362038	1.362038	1.362038	1.362038	1.362038	0.03419946
8900	-54.68301	-55.09879	0.4157814	1.017202	1.017202	1.017202	1.017202	1.017202	1.017202	0.03598045
8910	-54.34151	-55.6243	1.282793	0.6509898	0.6509898	0.6509898	0.6509898	0.6509898	0.6509898	0.02043993
8920	-56.92757	-54.56561	-2.361952	2.125827	2.125827	2.125827	2.125827	2.125827	2.125827	0.06144333
8930	-54.86575	-54.38176	-0.4839813	1.53502	1.53502	1.53502	1.53502	1.53502	1.53502	0.03307541
8940	-56.66901	-56.23664	-0.4323669	1.230018	1.230018	1.230018	1.230018	1.230018	1.230018	0.05803374
8950	-54.29002	-55.02607	0.7360545	0.9461916	0.9461916	0.9461916	0.9461916	0.9461916	0.9461916	0.02895417
8960	-55.03064	-54.62028	-0.4103628	1.403765	1.403765	1.403765	1.403765	1.403765	1.403765	0.04030566
8970	-56.42182	-54.89355	-1.52827	1.767886	1.767886	1.767886	1.767886	1.767886	1.767886	0.05735195
8980	-54.79829	-54.42425	-0.3740361	1.482526	1.482526	1.482526	1.482526	1.482526	1.482526	0.03305797
8990	-54.24263	-55.44659	1.203966	0.7439392	0.7439392	0.7439392	0.7439392	0.7439392	0.7439392	0.02196959
9000	-54.39708	-55.14345	0.746373	0.8839106	0.8839106	0.8839106	0.8839106	0.8839106	0.8839106	0.0309754
9010	-54.65888	-55.41767	0.7587946	0.7932343	0.7932343	0.7932343	0.7932343	0.7932343	0.7932343	0.03332378
9020	-55.76648	-54.99832	-0.7681533	1.473062	1.473062	1.473062	1.473062	1.473062	1.473062	0.04999835
9030	-54.23628	-55.08195	0.8456684	0.9474766	0.9474766	0.9474766	0.9474766	0.9474766	0.9474766	0.02590307
9040	-54.31637	-55.16626	0.849897	1.002664	1.002664	1.002664	1.002664	1.002664	1.002664	0.0238318
9050	-54.43416	-55.38067	0.946514	0.6917364	0.6917364	0.6917364	0.6917364	0.6917364	0.6917364	0.02877695
9060	-55.27081	-54.48164	-0.7891692	1.562126	1.562126	1.562126	1.562126	1.562126	1.562126	0.04239804
9070	-55.16695	-54.38178	-0.7851772	1.587193	1.587193	1.587193	1.587193	1.587193	1.587193	0.04005772
9080	-54.27307	-55.05929	0.7862196	0.9195486	0.9195486	0.9195486	0.9195486	0.9195486	0.9195486	0.02851533
9090	-55.05769	-55.62397	0.5662831	0.3910404	0.3910404	0.3910404	0.3910404	0.3910404	0.3910404	0.02228296
9100	-54.82708	-55.64323	0.8161561	0.6746047	0.6746047	0.6746047	0.6746047	0.6746047	0.6746047	0.03276372
9110	-55.47311	-55.87124	0.3981229	0.341436	0.341436	0.341436	0.341436	0.341436	0.341436	0.01871232
9120	-55.34185	-55.69618	0.3543309	0.3781438	0.3781438	0.3781438	0.3781438	0.3781438	0.3781438	0.0254795
9130	-56.78036	-57.02654	0.2461818	0.2940085	0.2940085	0.2940085	0.2940085	0.2940085	0.2940085	0.01370677
9140	-55.52514	-54.22879	-1.29635	1.800408	1.800408	1.800408	1.800408	1.800408	1.800408	0.04242481
9150	-55.0018	-55.49826	0.4964599	0.9101922	0.9101922	0.9101922	0.9101922	0.9101922	0.9101922	0.03854792
9160	-54.68757	-54.53428	-0.1532869	1.363105	1.363105	1.363105	1.363105	1.363105	1.363105	0.03384028
9170	-54.8609	-54.5116	-0.3493015	1.415317	1.415317	1.415317	1.415317	1.415317	1.415317	0.03703576
9180	-54.43286	-55.38483	0.9519666	0.6855092	0.6855092	0.6855092	0.6855092	0.6855092	0.6855092	0.02862247
9190	-54.37283	-54.82363	0.4507982	1.122783	1.122783	1.122783	1.122783	1.122783	1.122783	0.02918294
9200	-55.77128	-55.61017	-0.1611105	1.175696	1.175696	1.175696	1.175696	1.175696	1.175696	0.04895225
9210	-54.27542	-55.50328	1.227862	0.7588529	0.7588529	0.7588529	0.7588529	0.7588529	0.7588529	0.02129958
9220	-54.22165	-55.15953	0.9378894	0.8435042	0.8435042	0.8435042	0.8435042	0.8435042	0.8435042	0.02669266
9230	-54.54667	-54.63015	0.08347301	1.278907	1.278907	1.278907	1.278907	1.278907	1.278907	0.03154463
9240	-54.47659	-55.76361	1.28702	0.8175043	0.8175043	0.8175043	0.8175043	0.8175043	0.8175043	0.01927767
9250	-54.25457	-55.39913	1.144568	0.6609551	0.6609551	0.6609551	0.6609551	0.6609551	0.6609551	0.02353647
9260	-54.36575	-54.97162	0.6058707	1.106886	1.106886	1.106886	1.106886	1.106886	1.106886	0.02568996
9270	-54.69693	-55.57561	0.8786757	0.6182106	0.6182106	0.6182106	0.6182106	0.6182106	0.6182106	0.03011597
9280	-58.83811	-60.81309	1.974981	0.4962275	0.4962275	0.4962275	0.4962275	0.4962275	0.4962275	0.008322835
9290	-56.80847	-55.42853	-1.379945	2.164667	2.164667	2.164667	2.164667	2.164667	2.164667	0.02119311
9300	-54.34399	-54.87141	0.5274115	1.076994	1.076994	1.076994	1.076994	1.076994	1.076994	0.02923149
9310	-54.68183	-55.56843	0.8866024	0.5994238	0.5994238	0.5994238	0.5994238	0.5994238	0.5994238	0.02943394
9320	-56.17763	-56.72798	0.5503508	0.666082	0.666082	0.666082	0.666082	0.666082	0.666082	0.04268538
9330	-55.85003	-57.56864	1.718617	0.7470955	0.7470955	0.7470955	0.7470955	0.7470955	0.7470955	0.01311336
9340	-54.99491	-55.44946	0.4545562	1.300136	1.300136	1.300136	1.300136	1.300136	1.300136	0.02088192
9350	-54.66348	-54.9763	0.3128275	1.081634	1.081634	1.081634	1.081634	1.081634	1.081634	0.03594784
9360	-56.18376	-54.09458	-2.089182	2.120916	2.120916	2.120916	2.120916	2.120916	2.120916	0.04726554
9370	-54.85529	-56.24862	1.393336	0.8404645	0.8404645	0.8404645	0.8404645	0.8404645	0.8404645	0.01697724
9380	-54.26785	-55.05279	0.7849458	0.9965469	0.9965469	0.9965469	0.9965469	0.9965469	0.9965469	0.02566533
9390	-56.83095	-58.74359	1.912639	0.6651506	0.6651506	0.6651506	0.6651506	0.6651506	0.6651506	0.01092867
9400	-54.37334	-55.12605	0.7527107	1.061497	1.061497	1.061497	1.061497	1.061497	1.061497	0.02394042
9410	-56.74803	-53.99873	-2.749301	2.577177	2.577177	2.577177	2.577177	2.577177	2.577177	0.03522369
9420	-57.05715	-55.11495	-1.942194	1.896599	1.896599	1.896599	1.896599	1.896599	1.896599	0.06586874
9430	-56.77793	-53.87995	-2.897989	2.579197	2.579197	2.579197	2.579197	2.579197	2.579197	0.04070145
