Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35
8920	3	5	3	14	27	27	14	14	5	5	2	6	31	3	1	1	1	9	1	1	20	28	5	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	12	20	1	12	1	1	1	1	29	31	19	31	3	14	31	27	3	3	2	31	19	19
8930	5	5	5	14	26	27	5	14	5	5	1	6	3	3	3	1	4	9	1	1	1	28	19	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	19	30	30	30	1	1	31	31	31	31	31	31	26	31	9	26	5	5	18	31	5	5	4	29	9	9
8940	5	5	5	14	3	27	5	14	5	5	2	6	3	3	5	1	1	9	1	1	5	28	26	26	5	14	5	5	5	5	2	11	5	5	5	5	5	5	13	13	5	13	5	5	20	31	12	20	5	12	1	12	1	1	5	12	14	14	26	22	21	5	3	21	14	5	3	14	26	26
8950	5	5	2	14	1	27	14	14	5	5	1	6	3	3	1	1	26	9	1	1	6	28	1	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	12	1	12	6	6	2	6	26	26	6	26	16	16	1	16	22	14	27	27	5	13	2	27	6	6
8960	5	5	5	14	14	27	5	14	5	5	10	6	9	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	3	11	5	5	5	5	14	5	5	14	5	5	2	5	20	31	1	20	1	1	1	1	1	1	1	1	1	9	12	17	5	5	5	14	25	5	2	25	20	20
8970	8	5	3	14	30	27	5	14	5	5	2	6	17	3	1	1	1	9	1	1	1	28	5	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	1	1	12	1	1	1	1	17	17	4	17	5	5	3	30	5	8	4	14	4	4
8980	5	5	11	14	5	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	2	28	3	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	14	14	14	14	3	3	5	14	6	6	20	20	20	20	20	20	27	27	5	27	5	5	5	5	5	25	5	5	5	5
8990	5	5	27	14	27	27	5	14	5	5	1	6	18	3	1	1	1	9	1	1	1	28	3	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	14	1	12	1	1	1	1	1	1	1	1	18	18	3	18	5	5	5	27	13	27	26	13	26	26
9000	5	5	14	14	5	27	5	14	5	5	1	6	11	3	1	1	4	9	1	1	1	28	3	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	14	5	5	1	1	12	12	12	23	1	12	18	18	1	18	5	5	12	5	3	14	5	21	12	12
9010	5	5	5	14	7	27	14	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	18	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	5	14	5	5	18	18	29	29	1	1	29	29	29	29	29	29	29	29	3	31	3	14	3	7	5	5	3	14	3	3
9020	2	5	19	14	5	27	20	14	5	5	4	6	4	3	1	1	1	9	1	1	9	28	3	26	8	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	8	5	5	9	9	9	23	9	9	4	9	4	4	17	4	5	20	3	5	6	19	5	16	28	28
9030	1	5	1	14	4	27	2	14	2	5	3	6	3	3	16	1	9	9	1	1	1	28	1	26	1	14	14	5	25	5	4	11	3	5	8	5	4	8	4	4	3	25	5	14	1	1	1	12	1	1	1	1	1	9	3	16	3	3	15	3	4	2	7	4	3	1	1	7	23	23
9040	4	5	4	14	11	27	5	14	5	5	7	6	1	3	1	1	1	9	1	1	12	28	13	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	13	5	5	12	12	1	12	1	1	1	1	1	1	5	7	5	5	3	25	2	4	17	8	28	28
9050	5	5	5	14	19	27	1	14	1	5	12	6	1	3	5	1	5	9	1	1	28	28	27	26	4	14	2	5	4	5	4	11	2	5	10	5	6	10	2	17	2	10	2	2	2	31	2	2	4	28	5	10	5	5	1	5	1	1	3	12	3	1	3	19	3	5	14	3	14	14
9060	4	5	4	14	5	27	4	14	4	5	2	6	7	3	5	1	28	9	20	1	2	28	3	26	3	14	4	5	15	5	3	11	5	5	5	5	7	5	5	7	4	15	3	4	3	3	3	3	3	20	2	3	5	28	3	5	13	7	2	13	5	4	3	5	3	4	19	3	19	19
9070	1	5	5	14	12	27	3	14	3	5	3	6	1	3	4	1	3	9	4	1	10	28	3	26	3	14	26	5	3	5	24	11	12	5	5	5	1	12	13	28	1	22	4	26	4	3	6	4	2	10	5	6	4	14	2	4	18	6	22	18	2	3	3	20	8	12	5	8	22	22
9080	4	5	4	14	7	27	3	14	26	5	3	6	4	3	5	1	2	9	1	1	15	28	2	26	27	14	5	5	5	5	3	11	5	5	3	5	5	14	4	14	18	15	5	29	10	27	2	24	2	23	2	2	8	2	14	22	19	25	5	19	5	26	15	21	2	4	1	24	12	12
9090	4	5	4	14	2	27	25	14	4	5	4	6	25	3	1	1	2	9	1	1	4	28	5	26	5	14	5	5	2	5	26	11	22	5	3	5	4	22	2	26	2	2	26	13	2	5	1	26	1	9	2	1	9	2	5	9	9	25	3	9	13	25	1	13	17	4	26	17	26	26
9100	4	5	4	14	6	27	11	14	1	5	4	6	11	3	30	1	26	9	1	1	1	28	28	26	1	14	2	5	25	5	24	11	1	5	1	5	5	1	4	24	2	25	3	2	1	28	10	7	1	1	3	17	3	26	3	30	4	11	12	4	1	18	2	6	1	4	4	6	23	23
9110	6	5	1	14	1	27	12	14	5	5	7	6	5	3	2	1	9	9	24	1	4	28	5	26	30	14	11	5	26	5	19	11	10	5	2	5	4	10	3	19	3	26	2	11	12	30	4	20	11	24	1	11	2	9	5	2	3	5	5	7	1	12	5	1	14	6	9	14	23	23
9120	3	5	7	14	5	27	4	14	4	5	4	6	5	3	13	1	6	9	4	1	4	28	3	26	3	14	24	5	4	5	4	11	5	5	13	5	4	13	4	4	2	4	5	24	5	3	20	5	5	4	2	20	2	6	5	13	4	5	4	4	9	4	5	23	5	7	5	5	15	15
9130	7	5	1	14	1	27	3	14	8	5	5	6	1	3	1	1	3	9	1	1	20	28	1	26	9	14	1	5	5	5	4	11	13	5	5	5	4	13	15	4	26	15	4	26	4	9	9	4	1	20	3	9	6	3	1	6	23	1	1	23	2	8	14	6	3	7	13	14	20	20
9140	5	5	5	14	4	27	15	14	4	5	3	6	5	3	1	1	1	9	21	1	4	28	12	26	2	14	2	5	1	5	2	11	25	5	5	5	24	25	6	24	10	6	2	10	2	20	5	2	4	29	1	15	1	1	5	1	7	5	21	7	27	15	5	31	12	5	3	12	21	21
9150	2	5	2	14	4	27	1	14	1	5	3	6	4	3	2	1	1	9	5	1	8	28	2	26	11	14	1	5	3	5	8	11	5	5	2	5	5	13	3	22	3	3	12	7	3	19	3	21	19	22	6	19	21	6	30	27	3	30	4	3	4	1	9	4	3	2	1	18	9	9
9160	12	5	5	14	2	27	25	14	5	5	12	6	2	3	10	1	28	9	28	1	1	28	4	26	4	14	2	5	4	5	4	11	3	5	3	5	4	3	6	4	2	17	18	2	4	4	14	18	4	28	4	25	2	28	30	10	2	30	5	20	2	25	21	2	2	12	15	27	15	15
9170	3	5	3	14	5	27	25	14	3	5	19	6	2	3	13	1	18	9	3	1	28	28	9	26	1	14	4	5	25	5	19	11	9	5	4	5	5	9	2	30	6	30	3	17	3	9	2	3	2	31	2	2	1	26	3	20	5	8	27	30	5	25	2	5	2	3	4	2	31	31
9180	1	5	1	14	3	27	4	14	9	5	23	6	1	3	3	1	1	9	3	1	28	28	20	26	4	14	20	5	1	5	1	11	4	5	4	5	1	4	29	1	4	29	1	28	1	28	4	1	17	31	9	17	14	9	1	14	3	1	1	29	6	9	2	16	2	1	1	2	1	1
9190	3	5	3	14	31	27	5	14	22	5	3	6	7	3	5	1	12	9	3	1	3	28	20	26	3	14	18	5	5	5	5	11	5	5	5	5	5	5	5	5	4	5	3	18	6	27	8	16	3	3	5	8	13	12	3	13	3	7	1	3	4	22	4	31	4	3	1	4	1	1
9200	5	5	3	14	1	27	25	14	5	5	17	6	1	3	1	1	1	9	1	1	1	28	7	26	5	14	5	5	5	5	14	11	5	5	5	5	5	5	5	14	5	5	5	5	7	21	1	21	1	1	1	1	1	1	1	1	1	1	3	17	14	25	28	21	5	14	9	28	18	18
9210	5	5	5	14	23	27	3	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	3	31	14	14	1	1	1	21	1	1	1	1	1	1	5	1	5	14	5	23	5	5	5	5	5	5
9220	5	5	5	14	22	27	21	14	5	5	2	6	3	3	4	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	26	26	31	31	1	1	16	31	16	16	8	26	10	8	5	10	3	21	26	22	3	5	4	26	15	15
9230	5	5	5	14	31	27	5	14	5	5	16	6	3	3	1	1	1	9	1	1	1	28	18	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	14	14	3	14	7	18	7	7	1	1	1	7	1	1	1	1	3	7	1	16	5	5	5	31	5	5	5	5	12	12
9240	13	5	5	14	19	27	8	14	3	5	4	6	1	3	1	1	1	9	1	1	1	28	1	26	18	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	3	5	3	18	3	3	1	1	1	7	1	1	1	1	1	1	17	9	3	8	1	19	5	13	3	12	26	26
9250	5	5	16	14	5	27	5	14	5	5	2	6	4	3	1	1	1	9	7	1	1	28	18	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	14	14	3	14	7	18	1	7	1	7	1	1	1	1	1	1	9	9	1	17	5	5	5	5	28	27	17	28	17	17
9260	5	5	5	14	5	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	26	26	31	31	1	1	31	31	31	31	28	31	31	31	17	31	5	5	5	5	10	5	2	24	17	17
9270	5	5	13	14	1	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	8	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	22	1	5	1	1	1	1	1	1	1	1	1	1	4	1	1	5	1	1	2	13	15	6	15	15
9280	5	5	29	14	1	27	14	14	1	5	2	6	21	3	1	1	1	9	1	1	1	28	17	26	3	14	15	5	3	5	3	11	5	5	5	5	3	5	3	3	3	3	5	25	1	26	1	12	1	1	1	1	1	1	1	1	14	21	2	22	11	21	25	18	1	29	2	29	2	2
9290	5	5	14	14	5	27	14	14	5	5	2	6	3	3	1	1	4	9	1	1	1	28	26	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	5	14	5	5	19	26	30	30	1	1	22	31	22	30	27	27	27	27	15	27	5	14	5	5	19	14	3	30	25	25
9300	30	5	3	14	5	27	5	14	5	5	12	6	1	3	1	1	1	9	1	1	6	28	17	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	13	28	2	13	6	6	1	6	1	1	1	1	1	1	2	12	5	5	5	5	9	30	9	23	17	17
9310	15	5	2	14	3	27	14	14	5	5	7	6	1	3	1	1	4	9	1	1	13	28	3	26	3	14	14	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	3	14	3	3	21	3	5	20	12	21	9	23	1	9	1	1	5	7	3	14	3	3	24	24	5	30	5	5
9320	5	5	29	14	27	27	5	14	5	5	1	6	11	3	1	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	20	29	6	20	1	1	1	6	1	1	1	1	18	18	8	18	5	5	3	27	31	29	3	31	8	8
9330	5	5	5	14	4	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	31	31	31	31	1	1	28	31	28	28	28	28	31	31	22	31	5	5	15	15	5	5	3	15	22	22
9340	5	5	13	14	29	27	3	14	22	5	1	6	1	3	1	1	1	9	1	1	1	28	8	26	3	14	5	5	15	5	5	11	5	5	5	5	5	5	5	5	15	15	5	15	21	8	7	21	1	1	1	7	1	1	1	1	1	1	5	1	2	22	1	31	1	13	5	1	5	5
9350	5	5	19	14	1	27	5	14	5	5	1	6	3	3	5	1	1	9	1	1	12	28	3	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	14	5	5	12	12	5	12	12	12	1	12	7	7	5	7	5	5	31	12	5	30	5	31	5	5
9360	1	5	22	14	24	27	14	14	5	5	1	6	8	3	1	1	1	9	1	1	1	28	16	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	6	16	6	20	1	1	1	6	1	1	1	1	16	16	3	16	5	14	5	24	31	27	1	31	7	7
9370	5	5	15	14	5	27	5	14	5	5	1	6	3	3	1	1	1	9	6	1	1	28	1	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	12	5	5	20	6	12	20	12	12	1	12	7	7	1	7	5	5	7	5	3	15	29	7	29	29
9380	5	5	5	14	12	27	29	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	11	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	1	5	1	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	29	25	20	2	5	1	30	1	1
9390	5	5	5	14	27	27	5	14	5	5	1	6	3	3	1	1	4	9	1	1	9	28	16	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	8	16	22	22	4	9	30	30	30	30	28	31	31	31	3	31	5	5	27	27	5	5	8	27	8	8
9400	4	5	14	14	16	27	5	14	5	5	29	6	1	3	1	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	3	11	5	5	5	5	14	5	5	14	5	5	5	5	12	29	1	12	1	1	1	1	1	1	1	1	1	1	5	29	5	5	6	27	2	25	5	6	5	5
9410	5	5	5	14	9	27	3	14	5	5	1	6	7	3	9	1	1	9	1	1	1	28	17	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	24	28	4	24	1	1	1	9	1	1	1	9	7	7	5	7	3	14	3	18	1	5	3	7	14	14
9420	5	5	5	14	13	27	5	14	5	5	10	6	1	3	1	1	1	9	1	1	23	28	6	26	3	14	12	5	5	5	3	11	5	5	5	5	5	5	14	14	5	14	1	12	1	16	1	1	1	23	1	1	1	1	6	1	1	6	24	17	4	5	20	24	4	5	3	28	30	30
9430	5	5	3	14	4	27	23	14	5	5	2	6	16	3	1	1	1	9	1	1	13	28	18	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	29	5	5	1	20	1	12	1	1	1	1	16	16	3	16	4	23	1	4	14	14	4	21	11	11
9440	5	5	5	14	22	27	5	14	5	5	10	6	3	3	1	1	2	9	1	1	12	28	5	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	12	12	1	12	1	6	1	1	1	7	2	17	5	5	2	22	14	5	2	22	2	2
9450	5	5	5	14	5	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	5	28	3	26	14	14	5	5	5	5	14	11	5	5	5	5	5	5	5	14	5	5	5	5	5	14	5	5	12	12	1	12	1	1	1	1	1	1	1	1	5	5	5	5	15	5	15	15	23	23
9460	5	5	5	14	5	27	5	14	5	5	18	6	1	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	12	31	12	12	1	1	1	12	1	1	1	1	1	1	4	18	5	5	5	5	5	5	4	5	4	4
9470	5	5	31	14	31	27	3	14	3	5	1	6	3	3	1	1	18	9	1	1	9	28	17	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	15	26	4	15	9	9	4	9	11	18	29	18	21	29	5	21	3	3	2	31	4	31	5	10	5	5
9480	5	5	5	14	1	27	14	14	5	5	15	6	2	3	3	1	1	9	1	1	1	28	28	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	17	28	28	28	1	1	2	28	6	6	2	16	2	2	4	24	14	14	5	21	15	5	4	15	4	4
9490	6	5	2	14	5	27	21	14	5	5	5	6	1	3	4	1	1	9	1	1	1	28	2	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	13	5	5	12	1	21	12	12	21	5	23	24	12	10	24	4	21	4	15	4	6	1	4	17	17
9500	5	5	14	14	22	27	5	14	5	5	1	6	8	3	1	1	1	9	1	1	1	28	6	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	20	20	1	20	1	1	1	1	1	1	1	1	8	16	4	16	5	5	22	22	5	14	21	22	29	29
9510	5	5	5	14	5	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	18	26	29	29	1	1	21	29	21	21	21	21	29	21	2	31	5	5	5	5	5	5	5	5	13	13
9520	17	5	5	14	5	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	1	26	1	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	1	1	12	12	1	1	1	12	1	1	1	1	1	1	4	1	5	5	12	5	3	28	4	21	4	4
9530	5	5	8	14	22	27	5	14	5	5	1	6	3	3	1	1	4	9	1	1	28	28	6	26	5	14	13	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	13	5	20	5	5	28	28	28	28	28	28	28	28	31	31	2	31	5	5	8	22	3	22	14	8	22	22
9540	1	5	5	14	28	27	5	14	5	5	2	6	8	3	1	1	1	9	1	1	12	28	7	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	3	5	7	7	1	7	1	12	1	1	1	1	1	1	16	16	1	16	5	5	12	28	1	12	1	12	1	1
9550	5	5	14	14	9	27	5	14	5	5	28	6	1	3	1	1	1	9	1	1	1	28	10	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	19	19	3	30	1	1	1	7	1	1	1	1	1	1	5	28	5	5	4	23	4	14	14	4	14	14
9560	5	5	5	14	31	27	5	14	5	5	2	6	11	3	1	1	1	9	1	1	1	28	7	26	5	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	12	21	1	12	1	1	1	1	1	1	1	1	18	18	2	26	5	5	26	31	5	5	31	31	31	31
9570	5	5	5	14	5	27	5	14	5	5	29	6	1	3	1	1	1	9	1	1	1	28	4	26	5	14	5	5	5	5	4	11	5	5	5	5	5	5	15	15	5	15	5	5	5	15	5	5	1	1	1	12	1	1	1	1	1	1	2	29	5	5	5	5	20	5	12	20	20	20
9580	5	5	5	14	27	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	31	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	28	31	28	28	1	1	28	28	24	28	28	28	31	28	1	31	5	5	31	27	5	5	15	31	23	23
9590	5	5	5	14	12	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	23	28	18	26	3	14	5	5	5	5	11	11	5	5	5	5	5	5	25	25	25	25	3	25	7	18	1	7	1	23	1	1	1	1	1	1	7	7	5	7	5	5	12	12	5	5	5	12	5	5
9600	3	5	14	14	30	27	5	14	5	5	31	6	1	3	1	1	1	9	1	1	12	28	4	26	25	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	5	25	5	5	12	12	1	12	1	1	1	1	1	1	11	31	5	5	16	30	3	14	5	16	25	25
9610	5	5	5	14	21	27	5	14	5	5	1	6	7	3	1	1	1	9	1	1	1	28	31	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	12	31	1	12	1	1	1	1	1	1	1	1	1	7	5	1	5	5	5	21	5	5	3	5	14	14
9620	5	5	5	14	14	27	5	14	5	5	3	6	4	3	3	1	1	9	1	1	28	28	5	26	5	14	15	5	5	5	14	11	5	5	5	5	5	5	5	14	5	5	5	15	5	5	5	5	12	28	1	12	9	1	18	18	18	18	3	18	5	5	5	14	5	5	11	5	11	11
9630	14	5	3	14	3	27	5	14	5	5	2	6	12	3	9	1	1	9	1	1	1	28	18	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	18	12	12	1	1	1	12	1	1	4	9	29	23	1	31	7	5	6	7	3	14	2	16	6	6
9640	15	5	5	14	3	27	5	14	5	5	2	6	4	3	1	1	4	9	1	1	24	28	12	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	12	5	5	20	28	20	20	23	28	31	23	29	31	4	31	31	5	14	31	5	15	2	14	10	10
9650	3	5	13	14	23	27	12	14	5	5	5	6	5	3	5	1	5	9	5	1	5	28	22	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	22	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	12	28	23	3	22	5	31	5	5
9660	14	5	3	14	11	27	8	14	1	5	22	6	1	3	1	1	9	9	12	1	1	28	5	26	5	14	13	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	13	14	5	5	14	5	12	5	5	9	23	1	9	1	1	2	27	5	16	2	25	23	14	23	28	28	28
9670	5	5	3	14	22	27	5	14	5	5	2	6	25	3	1	1	4	9	1	1	28	28	2	26	14	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	14	14	5	14	5	22	5	5	28	28	28	28	6	28	2	6	30	30	22	30	5	5	3	22	26	14	2	26	22	22
9680	5	5	5	14	31	27	5	14	5	5	2	6	5	3	1	1	1	9	1	1	1	28	10	26	3	14	5	5	5	5	4	11	5	5	5	5	5	5	15	15	5	15	5	5	19	19	30	30	1	1	29	31	29	29	29	29	29	29	3	31	5	5	1	31	29	5	3	29	3	3
9690	5	5	5	14	16	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	17	28	26	26	5	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	13	31	2	13	17	17	9	17	9	9	9	9	18	18	21	18	5	5	16	27	5	5	5	27	21	21
9700	5	5	5	14	20	27	14	14	5	5	2	6	3	3	1	1	4	9	1	1	1	28	19	26	5	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	24	30	24	24	1	1	28	28	28	28	20	28	27	27	2	27	4	14	26	28	5	5	4	31	10	10
9710	5	5	23	14	7	27	5	14	5	5	20	6	1	3	1	1	1	9	1	1	1	28	27	26	5	14	5	5	5	5	14	11	5	5	5	5	5	5	5	14	5	5	5	5	12	27	1	12	7	1	1	7	1	1	1	1	1	1	8	20	5	5	2	21	27	23	3	27	8	8
9720	5	5	21	14	7	27	3	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	16	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	27	12	12	1	1	12	12	1	12	1	1	1	1	1	1	3	14	1	7	18	21	11	18	18	18
9730	5	5	5	14	16	27	5	14	5	5	2	6	5	3	1	1	4	9	1	1	1	28	19	26	5	14	5	5	5	5	18	11	5	5	5	5	5	5	21	29	5	21	5	5	30	30	30	30	1	1	29	31	29	29	29	29	29	29	10	31	5	5	20	27	5	5	4	20	10	10
9740	5	5	5	14	17	27	5	14	12	5	22	6	2	3	4	1	4	9	1	1	9	28	2	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	22	5	5	9	9	9	23	9	9	3	9	2	8	15	22	1	12	27	17	2	5	1	27	23	23
9750	5	5	15	14	26	27	5	14	5	5	1	6	3	3	12	1	1	9	1	1	12	28	16	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	27	5	5	12	12	1	12	1	1	12	12	16	21	1	16	5	5	1	31	4	15	2	9	6	6
9760	5	5	3	14	26	27	5	14	5	5	2	6	2	3	1	1	1	9	1	1	17	28	3	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	14	14	3	14	3	3	3	3	17	17	31	26	31	31	31	31	31	31	18	31	5	5	31	31	5	14	3	31	18	18
9770	5	5	5	14	1	27	5	14	12	5	6	6	1	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	31	12	12	1	1	12	12	1	12	1	1	1	1	5	6	1	12	1	1	6	5	11	6	25	25
9780	5	5	5	14	20	27	5	14	5	5	29	6	3	3	1	1	1	9	1	1	12	28	3	26	14	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	5	14	5	5	12	12	1	12	1	1	3	1	3	3	17	29	5	5	2	20	2	5	2	2	17	17
9790	5	5	15	14	31	27	5	14	5	5	17	6	5	3	5	1	5	9	5	1	5	28	9	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	23	5	5	5	5	5	5	5	5	5	5	5	5	14	28	5	5	19	31	3	15	1	19	21	21
9800	5	5	5	14	17	27	14	14	5	5	1	6	3	3	1	1	4	9	1	1	1	28	10	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	10	24	24	24	1	1	28	28	28	28	30	28	30	30	2	31	5	14	30	28	5	5	24	30	24	24
9810	5	5	5	14	1	27	12	14	5	5	2	6	2	3	5	1	1	9	1	1	20	28	1	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	13	5	5	21	5	13	20	20	1	20	1	1	5	12	27	13	1	27	1	12	4	1	30	5	1	30	1	1
9820	5	5	19	14	5	27	5	14	5	5	8	6	1	3	1	1	1	9	1	1	1	28	25	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	12	5	1	12	1	25	1	1	1	1	1	1	1	1	1	1	1	1	2	16	15	5	19	15	4	30	20	19	20	20
9830	5	5	5	14	5	27	29	14	5	5	3	6	3	3	1	1	1	9	1	1	1	28	3	26	14	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	5	14	5	5	1	1	1	12	1	1	1	1	7	7	3	7	19	29	4	30	4	5	3	4	3	3
9840	5	5	5	14	25	27	14	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	1	5	1	26	1	1	1	1	1	1	1	1	1	1	7	7	2	16	3	14	4	25	5	5	23	15	28	28
9850	5	5	5	14	5	27	5	14	5	5	28	6	3	3	3	1	4	9	1	1	1	28	3	26	3	14	5	5	5	5	11	11	5	5	5	5	5	5	25	25	25	25	11	25	3	3	11	11	1	1	11	18	3	11	3	3	3	3	5	31	5	5	5	5	5	5	5	5	5	5
9860	9	5	1	14	3	27	2	14	5	5	4	6	3	3	4	1	4	9	4	1	12	28	29	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	29	12	12	1	23	4	12	4	4	5	4	14	14	5	25	2	13	4	8	27	9	19	31	30	30
